lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
friššít	frissít	[/V][Prs.NDef.2Pl]	2.348827694373369	191343	t	t		2	vc	friššítetek	frissítetek	etek	22	-1.5905622036357516	tek	friššíttek	frissíttek	2	-2.6319548887939765	11	2.3978952727983707	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
módošít	módosít	[/V][Prs.NDef.2Pl]	2.8559361299347676	615065	t	t		3	vc	módošítotok	módosítotok	otok	22	-1.5905622036357516	tok	módošíttok	módosíttok	1	-2.932984884457958	22	3.091042453358316	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
rivall	rivall	[/V][Prs.NDef.3Pl]	0.438452432946143	2352	ll	l	l	2	cc	rivallanak	rivallanak	anak	6	-2.1548336340743144	nak	rivallnak	rivallnak	21	-1.6107655897240385	0.2857142857142857	-1.252762968495368	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	rivallnak
šokall	sokall	[/V][Prs.NDef.2Sg]	1.272002819729194	16032	ll	l	l	2	cc	šokallas	sokallasz	as	9	-1.978742375018633	s	šokalls	sokallsz	21	-1.6107655897240385	0.42857142857142855	-0.8472978603872037	TRUE	Prs.NDef.2Sg (mondas)	4096	test	šokalls
értékešít	értékesít	[/V][Prs.NDef.2Pl]	2.4192960625811124	225051	t	t		4	vc	értékešítetek	értékesítetek	etek	21	-1.6107655897240385	tek	értékešíttek	értékesíttek	9	-1.978742375018633	2.3333333333333335	0.8472978603872037	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
eḏenlít	egyenlít	[/V][Prs.NDef.2Pl]	1.9781300920564124	81492	t	t		3	vc	eḏenlítetek	egyenlítetek	etek	20	-1.6319548887939763	tek	eḏenlíttek	egyenlíttek	10	-1.9329848844579576	2	0.6931471805599453	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
hullong	hullong	[/V][Prs.NDef.3Pl]	-0.6385186582963649	197	ng	n	g	2	cc	hullonganak	hullonganak	anak	20	-1.6319548887939763	nak	hullongnak	hullongnak	2	-2.6319548887939765	10	2.302585092994046	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	hullongnak
lázong	lázong	[/V][Prs.NDef.2Sg]	0.478803120085911	2581	ng	n	g	2	cc	lázongas	lázongasz	as	4	-2.3309248931299953	s	lázongs	lázongsz	20	-1.6319548887939763	0.2	-1.6094379124341003	TRUE	Prs.NDef.2Sg (mondas)	4096	test	lázongs
tévest	téveszt	[/V][Prs.1Sg›2]	1.7844276275827178	52169	st	s	t	2	cc	tévestelek	tévesztelek	elek	20	-1.6319548887939763	lek	tévestlek	tévesztlek	4	-2.3309248931299953	5	1.6094379124341003	TRUE	Prs.1Sg›2 (mondalak)	1749	test	tévestlek
ámít	ámít	[/V][Prs.1Sg›2]	0.8754961721079931	6434	t	t		2	vc	ámítalak	ámítalak	alak	20	-1.6319548887939763	lak	ámítlak	ámítlak	1	-2.932984884457958	20	2.995732273553991	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
átall	átall	[/V][Prs.NDef.2Sg]	1.0077805511732596	8725	ll	l	l	2	cc	átallas	átallasz	as	20	-1.6319548887939763	s	átalls	átallsz	13	-1.819041532151121	1.5384615384615385	0.43078291609245434	TRUE	Prs.NDef.2Sg (mondas)	4096	test	átalls
ömleng	ömleng	[/V][Prs.NDef.2Sg]	0.2612518642658714	1564	ng	n	g	2	cc	ömlenges	ömlengesz	es	4	-2.3309248931299953	s	ömlengs	ömlengsz	20	-1.6319548887939763	0.2	-1.6094379124341003	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ömlengs
čitít	csitít	[/V][Prs.NDef.2Sg]	0.8710181702716548	6368	t	t		2	vc	čitítas	csitítasz	as	19	-1.654231283505129	s	čitíts	csitítsz	2	-2.6319548887939765	9.5	2.2512917986064953	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
feṉít	fenyít	[/V][Prs.1Sg›2]	0.574601155305053	3218	t	t		2	vc	feṉítelek	fenyítelek	elek	19	-1.654231283505129	lek	feṉítlek	fenyítlek	6	-2.1548336340743144	3.1666666666666665	1.1526795099383853	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
jelent	jelent	[/V][Prs.1Sg›2]	3.848512349249592	6046405	nt	n	t	2	cc	jelentelek	jelentelek	elek	19	-1.654231283505129	lek	jelentlek	jelentlek	5	-2.234014880121939	3.8	1.33500106673234	TRUE	Prs.1Sg›2 (mondalak)	1749	test	jelentlek
lázít	lázít	[/V][Prs.NDef.2Sg]	0.5967020693149586	3386	t	t		2	vc	lázítas	lázítasz	as	19	-1.654231283505129	s	lázíts	lázítsz	2	-2.6319548887939765	9.5	2.2512917986064953	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ordít	ordít	[/V][Prs.NDef.2Pl]	1.872692646000056	63926	t	t		2	vc	ordítotok	ordítotok	otok	19	-1.654231283505129	tok	ordíttok	ordíttok	12	-1.853803638410333	1.5833333333333333	0.45953232937844013	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
šemmišít	semmisít	[/V][Prs.NDef.2Pl]	1.691833301106774	42152	t	t		3	vc	šemmišítetek	semmisítetek	etek	19	-1.654231283505129	tek	šemmišíttek	semmisíttek	3	-2.455863629738295	6.333333333333333	1.8458266904983307	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
dísít	díszít	[/V][Prs.NDef.2Pl]	2.369131658550108	200501	t	t		2	vc	dísítetek	díszítetek	etek	18	-1.6777123793546518	tek	dísíttek	díszíttek	4	-2.3309248931299953	4.5	1.5040773967762742	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
dühöng	dühöng	[/V][Prs.NDef.2Pl]	1.3723234834061857	20198	ng	n	g	2	cc	dühöngötök	dühöngötök	ötök	3	-2.455863629738295	tök	dühöngtök	dühöngtök	18	-1.6777123793546518	0.16666666666666666	-1.791759469228055	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	dühöngtök
gerjest	gerjeszt	[/V][Prs.1Sg›2]	1.5671280377017365	31631	st	s	t	2	cc	gerjestelek	gerjesztelek	elek	18	-1.6777123793546518	lek	gerjestlek	gerjesztlek	1	-2.932984884457958	18	2.8903717578961645	TRUE	Prs.1Sg›2 (mondalak)	1749	test	gerjestlek
hárít	hárít	[/V][Prs.NDef.2Pl]	1.9655757604817543	79170	t	t		2	vc	hárítotok	hárítotok	otok	18	-1.6777123793546518	tok	háríttok	háríttok	1	-2.932984884457958	18	2.8903717578961645	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
minőšít	minősít	[/V][Prs.NDef.2Pl]	2.340403027066437	187667	t	t		3	vc	minőšítetek	minősítetek	etek	18	-1.6777123793546518	tek	minőšíttek	minősíttek	4	-2.3309248931299953	4.5	1.5040773967762742	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
röpít	röpít	[/V][Prs.NDef.2Sg]	1.137570131377074	11764	t	t		2	vc	röpítes	röpítesz	es	18	-1.6777123793546518	s	röpíts	röpítsz	1	-2.932984884457958	18	2.8903717578961645	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
vest	veszt	[/V][Prs.1Sg›2]	2.6514582920249814	384099	st	s	t	1	cc	vestelek	vesztelek	elek	18	-1.6777123793546518	lek	vestlek	vesztlek	3	-2.455863629738295	6	1.791759469228055	TRUE	Prs.1Sg›2 (mondalak)	1749	test	vestlek
azonošít	azonosít	[/V][Prs.1Sg›2]	2.485654428238125	262204	t	t		4	vc	azonošítalak	azonosítalak	alak	17	-1.702535963079684	lak	azonošítlak	azonosítlak	2	-2.6319548887939765	8.5	2.1400661634962708	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
dühít	dühít	[/V][Prs.NDef.2Sg]	0.9673276125257688	7949	t	t		2	vc	dühítes	dühítesz	es	17	-1.702535963079684	s	dühíts	dühítsz	1	-2.932984884457958	17	2.833213344056216	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
kelt	kelt	[/V][Prs.1Sg›2]	2.7981185534768014	538398	lt	l	t	1	cc	keltelek	keltelek	elek	17	-1.702535963079684	lek	keltlek	keltlek	1	-2.932984884457958	17	2.833213344056216	TRUE	Prs.1Sg›2 (mondalak)	1749	test	keltlek
riast	riaszt	[/V][Prs.1Sg›2]	1.8228823519462607	56999	st	s	t	2	cc	riastalak	riasztalak	alak	17	-1.702535963079684	lak	riastlak	riasztlak	9	-1.978742375018633	1.8888888888888888	0.6359887667199967	TRUE	Prs.1Sg›2 (mondalak)	1749	test	riastlak
áhít	áhít	[/V][Prs.NDef.2Sg]	0.5107473569436389	2778	t	t		2	vc	áhítas	áhítasz	as	12	-1.853803638410333	s	áhíts	áhítsz	17	-1.702535963079684	0.7058823529411765	-0.3483066942682157	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
útbaigazít	útbaigazít	[/V][Prs.1Sg›2]	0.5993872491099196	3407	t	t		5	vc	útbaigazítalak	útbaigazítalak	alak	17	-1.702535963079684	lak	útbaigazítlak	útbaigazítlak	4	-2.3309248931299953	4.25	1.4469189829363254	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
üdvözít	üdvözít	[/V][Prs.NDef.2Sg]	1.0088742420674155	8747	t	t		3	vc	üdvözítes	üdvözítesz	es	17	-1.702535963079684	s	üdvözíts	üdvözítsz	2	-2.6319548887939765	8.5	2.1400661634962708	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
fordít	fordít	[/V][Prs.1Sg›2]	3.014535099548731	886176	t	t		2	vc	fordítalak	fordítalak	alak	16	-1.728864901802033	lak	fordítlak	fordítlak	1	-2.932984884457958	16	2.772588722239781	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
kešerít	keserít	[/V][Prs.1Sg›2]	1.3650162269495605	19861	t	t		3	vc	kešerítelek	keserítelek	elek	16	-1.728864901802033	lek	kešerítlek	keserítlek	2	-2.6319548887939765	8	2.0794415416798357	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
pustít	pusztít	[/V][Prs.1Sg›2]	2.052216973906614	96650	t	t		2	vc	pustítalak	pusztítalak	alak	16	-1.728864901802033	lak	pustítlak	pusztítlak	3	-2.455863629738295	5.333333333333333	1.6739764335716716	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
sállít	szállít	[/V][Prs.1Sg›2]	2.8378516689698947	589979	t	t		2	vc	sállítalak	szállítalak	alak	8	-2.0298948974660145	lak	sállítlak	szállítlak	16	-1.728864901802033	0.5	-0.6931471805599453	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
tolong	tolong	[/V][Prs.NDef.2Sg]	1.2105607427804643	13917	ng	n	g	2	cc	tolongas	tolongasz	as	2	-2.6319548887939765	s	tolongs	tolongsz	16	-1.728864901802033	0.125	-2.0794415416798357	TRUE	Prs.NDef.2Sg (mondas)	4096	test	tolongs
áld	áld	[/V][Prs.NDef.2Pl]	1.9847463785340496	82743	ld	l	d	1	cc	áldotok	áldotok	otok	16	-1.728864901802033	tok	áldtok	áldtok	2	-2.6319548887939765	8	2.0794415416798357	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	áldtok
élešít	élesít	[/V][Prs.NDef.2Sg]	1.1917800996047545	13328	t	t		3	vc	élešítes	élesítesz	es	16	-1.728864901802033	s	élešíts	élesítsz	1	-2.932984884457958	16	2.772588722239781	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
alapít	alapít	[/V][Prs.1Sg›2]	2.6209976060676277	358082	t	t		3	vc	alapítalak	alapítalak	alak	15	-1.756893625402277	lak	alapítlak	alapítlak	3	-2.455863629738295	5	1.6094379124341003	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
ḏanúšít	gyanúsít	[/V][Prs.1Sg›2]	1.686921985867005	41678	t	t		3	vc	ḏanúšítalak	gyanúsítalak	alak	15	-1.756893625402277	lak	ḏanúšítlak	gyanúsítlak	1	-2.932984884457958	15	2.70805020110221	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
hevít	hevít	[/V][Prs.NDef.2Sg]	1.4927123289046331	26650	t	t		2	vc	hevítes	hevítesz	es	15	-1.756893625402277	s	hevíts	hevítsz	3	-2.455863629738295	5	1.6094379124341003	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
šikít	sikít	[/V][Prs.NDef.2Pl]	1.2505696491609035	15260	t	t		2	vc	šikítotok	sikítotok	otok	15	-1.756893625402277	tok	šikíttok	sikíttok	6	-2.1548336340743144	2.5	0.9162907318741551	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
világošít	világosít	[/V][Prs.1Sg›2]	1.3283493693411732	18253	t	t		4	vc	világošítalak	világosítalak	alak	15	-1.756893625402277	lak	világošítlak	világosítlak	1	-2.932984884457958	15	2.70805020110221	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
állong	állong	[/V][Prs.NDef.3Pl]	-0.623354717032059	204	ng	n	g	2	cc	állonganak	állonganak	anak	15	-1.756893625402277	nak	állongnak	állongnak	7	-2.087886844443701	2.142857142857143	0.7621400520468967	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	állongnak
ellentmond	ellentmond	[/V][Prs.NDef.2Pl]	1.8501894968434336	60698	nd	n	d	3	cc	ellentmondotok	ellentmondotok	otok	2	-2.6319548887939765	tok	ellentmondtok	ellentmondtok	14	-1.7868568487797198	0.14285714285714285	-1.9459101490553135	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	ellentmondtok
fesít	feszít	[/V][Prs.1Sg›2]	1.940817998897179	74783	t	t		2	vc	fesítelek	feszítelek	elek	14	-1.7868568487797198	lek	fesítlek	feszítlek	2	-2.6319548887939765	7	1.9459101490553132	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
füröst	füröszt	[/V][Prs.1Sg›2]	0.5572546007883294	3092	st	s	t	2	cc	füröstelek	fürösztelek	elek	14	-1.7868568487797198	lek	füröstlek	fürösztlek	3	-2.455863629738295	4.666666666666667	1.540445040947149	TRUE	Prs.1Sg›2 (mondalak)	1749	test	füröstlek
melegít	melegít	[/V][Prs.1Sg›2]	2.1550164634220197	122462	t	t		3	vc	melegítelek	melegítelek	elek	14	-1.7868568487797198	lek	melegítlek	melegítlek	2	-2.6319548887939765	7	1.9459101490553132	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
riast	riaszt	[/V][Prs.NDef.2Sg]	1.8228823519462607	56999	st	s	t	2	cc	riastas	riasztasz	as	14	-1.7868568487797198	s	riasts	riasztsz	3	-2.455863629738295	4.666666666666667	1.540445040947149	TRUE	Prs.NDef.2Sg (mondas)	4096	test	riasts
térít	térít	[/V][Prs.1Sg›2]	1.9881499208485032	83394	t	t		2	vc	térítelek	térítelek	elek	14	-1.7868568487797198	lek	térítlek	térítlek	1	-2.932984884457958	14	2.6390573296152584	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
vidít	vidít	[/V][Prs.NDef.2Sg]	0.7356805309965342	4663	t	t		2	vc	vidítas	vidítasz	as	14	-1.7868568487797198	s	vidíts	vidítsz	7	-2.087886844443701	2	0.6931471805599453	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
feṉít	fenyít	[/V][Prs.NDef.2Sg]	0.574601155305053	3218	t	t		2	vc	feṉítes	fenyítesz	es	13	-1.819041532151121	s	feṉíts	fenyítsz	3	-2.455863629738295	4.333333333333333	1.466337068793427	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
idegešít	idegesít	[/V][Prs.NDef.2Pl]	1.810846170669695	55441	t	t		4	vc	idegešítetek	idegesítetek	etek	13	-1.819041532151121	tek	idegešíttek	idegesíttek	3	-2.455863629738295	4.333333333333333	1.466337068793427	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
šiláṉít	silányít	[/V][Prs.NDef.3Pl]	0.4891122786737525	2643	t	t		3	vc	šiláṉítanak	silányítanak	anak	13	-1.819041532151121	nak	šiláṉítnak	silányítnak	1	-2.932984884457958	13	2.5649493574615367	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
támast	támaszt	[/V][Prs.1Sg›2]	2.412676973025972	221647	st	s	t	2	cc	támastalak	támasztalak	alak	13	-1.819041532151121	lak	támastlak	támasztlak	1	-2.932984884457958	13	2.5649493574615367	TRUE	Prs.1Sg›2 (mondalak)	1749	test	támastlak
apast	apaszt	[/V][Prs.NDef.3Pl]	0.5697152908526049	3182	st	s	t	2	cc	apastanak	apasztanak	anak	12	-1.853803638410333	nak	apastnak	apasztnak	1	-2.932984884457958	12	2.4849066497880004	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	apastnak
bizoṉít	bizonyít	[/V][Prs.NDef.2Pl]	2.9793535707849195	817219	t	t		3	vc	bizoṉítotok	bizonyítotok	otok	12	-1.853803638410333	tok	bizoṉíttok	bizonyíttok	1	-2.932984884457958	12	2.4849066497880004	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
ḏarapít	gyarapít	[/V][Prs.NDef.2Sg]	1.85596084256579	61510	t	t		3	vc	ḏarapítas	gyarapítasz	as	12	-1.853803638410333	s	ḏarapíts	gyarapítsz	3	-2.455863629738295	4	1.3862943611198906	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
hederít	hederít	[/V][Prs.NDef.2Pl]	0.7071983074633823	4367	t	t		3	vc	hederítetek	hederítetek	etek	12	-1.853803638410333	tek	hederíttek	hederíttek	1	-2.932984884457958	12	2.4849066497880004	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
igazít	igazít	[/V][Prs.1Sg›2]	2.2858970778836074	165532	t	t		3	vc	igazítalak	igazítalak	alak	9	-1.978742375018633	lak	igazítlak	igazítlak	12	-1.853803638410333	0.75	-0.2876820724517809	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
rondít	rondít	[/V][Prs.NDef.2Sg]	0.8218983437942097	5687	t	t		2	vc	rondítas	rondítasz	as	12	-1.853803638410333	s	rondíts	rondítsz	3	-2.455863629738295	4	1.3862943611198906	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
röpít	röpít	[/V][Prs.1Sg›2]	1.137570131377074	11764	t	t		2	vc	röpítelek	röpítelek	elek	12	-1.853803638410333	lek	röpítlek	röpítlek	2	-2.6319548887939765	6	1.791759469228055	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
ámít	ámít	[/V][Prs.NDef.2Sg]	0.8754961721079931	6434	t	t		2	vc	ámítas	ámítasz	as	12	-1.853803638410333	s	ámíts	ámítsz	3	-2.455863629738295	4	1.3862943611198906	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
čügg	csügg	[/V][Prs.NDef.2Pl]	0.5277626573862391	2889	gg	g	g	1	cc	čüggötök	csüggötök	ötök	1	-2.932984884457958	tök	čüggtök	csüggtök	11	-1.8915921992997329	0.09090909090909091	-2.3978952727983707	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	čüggtök
hajít	hajít	[/V][Prs.1Sg›2]	1.3853080647612368	20811	t	t		2	vc	hajítalak	hajítalak	alak	11	-1.8915921992997329	lak	hajítlak	hajítlak	3	-2.455863629738295	3.6666666666666665	1.2992829841302609	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
hint	hint	[/V][Prs.1Sg›2]	1.5869611793795713	33109	nt	n	t	1	cc	hintelek	hintelek	elek	11	-1.8915921992997329	lek	hintlek	hintlek	1	-2.932984884457958	11	2.3978952727983707	TRUE	Prs.1Sg›2 (mondalak)	1749	test	hintlek
rossall	rosszall	[/V][Prs.NDef.3Pl]	0.28291692874607377	1644	ll	l	l	2	cc	rossallanak	rosszallanak	anak	11	-1.8915921992997329	nak	rossallnak	rosszallnak	8	-2.0298948974660145	1.375	0.3184537311185346	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	rossallnak
sakít	szakít	[/V][Prs.1Sg›2]	2.3864459931084663	208656	t	t		2	vc	sakítalak	szakítalak	alak	11	-1.8915921992997329	lak	sakítlak	szakítlak	3	-2.455863629738295	3.6666666666666665	1.2992829841302609	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
sánt	szánt	[/V][Prs.1Sg›2]	2.6324130648880937	367619	nt	n	t	1	cc	sántalak	szántalak	alak	11	-1.8915921992997329	lak	sántlak	szántlak	3	-2.455863629738295	3.6666666666666665	1.2992829841302609	TRUE	Prs.1Sg›2 (mondalak)	1749	test	sántlak
épít	épít	[/V][Prs.1Sg›2]	3.2018428583606102	1364042	t	t		2	vc	építelek	építelek	elek	11	-1.8915921992997329	lek	építlek	építlek	3	-2.455863629738295	3.6666666666666665	1.2992829841302609	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
önt	önt	[/V][Prs.1Sg›2]	2.628092636201345	363980	nt	n	t	1	cc	öntelek	öntelek	elek	11	-1.8915921992997329	lek	öntlek	öntlek	9	-1.978742375018633	1.2222222222222223	0.20067069546215124	TRUE	Prs.1Sg›2 (mondalak)	1749	test	öntlek
agg	agg	[/V][Prs.NDef.3Pl]	1.346978483000779	19053	gg	g	g	1	cc	agganak	agganak	anak	3	-2.455863629738295	nak	aggnak	aggnak	10	-1.9329848844579576	0.3	-1.2039728043259361	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	aggnak
andalít	andalít	[/V][Prs.NDef.2Sg]	-0.15993019109369525	593	t	t		3	vc	andalítas	andalítasz	as	10	-1.9329848844579576	s	andalíts	andalítsz	1	-2.932984884457958	10	2.302585092994046	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
búšong	búsong	[/V][Prs.NDef.2Sg]	0.03736199177213555	934	ng	n	g	2	cc	búšongas	búsongasz	as	2	-2.6319548887939765	s	búšongs	búsongsz	10	-1.9329848844579576	0.2	-1.6094379124341003	TRUE	Prs.NDef.2Sg (mondas)	4096	test	búšongs
derít	derít	[/V][Prs.1Sg›2]	1.930016597850253	72946	t	t		2	vc	derítelek	derítelek	elek	3	-2.455863629738295	lek	derítlek	derítlek	10	-1.9329848844579576	0.3	-1.2039728043259361	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
hejettešít	helyettesít	[/V][Prs.1Sg›2]	2.536019299462303	294445	t	t		4	vc	hejettešítelek	helyettesítelek	elek	10	-1.9329848844579576	lek	hejettešítlek	helyettesítlek	3	-2.455863629738295	3.3333333333333335	1.2039728043259361	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
kereng	kereng	[/V][Prs.NDef.2Sg]	0.4808176323113937	2593	ng	n	g	2	cc	kerenges	kerengesz	es	2	-2.6319548887939765	s	kerengs	kerengsz	10	-1.9329848844579576	0.2	-1.6094379124341003	TRUE	Prs.NDef.2Sg (mondas)	4096	test	kerengs
kérd	kérd	[/V][Prs.NDef.2Pl]	1.9986204382455903	85429	rd	r	d	1	cc	kérdetek	kérdetek	etek	6	-2.1548336340743144	tek	kérdtek	kérdtek	10	-1.9329848844579576	0.6	-0.5108256237659907	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	kérdtek
különít	különít	[/V][Prs.NDef.2Pl]	1.7769123145928427	51274	t	t		3	vc	különítetek	különítetek	etek	10	-1.9329848844579576	tek	különíttek	különíttek	4	-2.3309248931299953	2.5	0.9162907318741551	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
takarít	takarít	[/V][Prs.1Sg›2]	2.3213553002440577	179614	t	t		3	vc	takarítalak	takarítalak	alak	3	-2.455863629738295	lak	takarítlak	takarítlak	10	-1.9329848844579576	0.3	-1.2039728043259361	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
tágít	tágít	[/V][Prs.NDef.2Pl]	1.6317403439495126	36705	t	t		2	vc	tágítotok	tágítotok	otok	10	-1.9329848844579576	tok	tágíttok	tágíttok	1	-2.932984884457958	10	2.302585092994046	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
vonít	vonít	[/V][Prs.NDef.2Sg]	0.38403321659015366	2075	t	t		2	vc	vonítas	vonítasz	as	10	-1.9329848844579576	s	voníts	vonítsz	5	-2.234014880121939	2	0.6931471805599453	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
zúdít	zúdít	[/V][Prs.NDef.2Pl]	1.3896478272342656	21020	t	t		2	vc	zúdítotok	zúdítotok	otok	10	-1.9329848844579576	tok	zúdíttok	zúdíttok	1	-2.932984884457958	10	2.302585092994046	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
áhít	áhít	[/V][Prs.1Sg›2]	0.5107473569436389	2778	t	t		2	vc	áhítalak	áhítalak	alak	2	-2.6319548887939765	lak	áhítlak	áhítlak	10	-1.9329848844579576	0.2	-1.6094379124341003	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
billent	billent	[/V][Prs.1Sg›2]	1.2721111631205262	16036	nt	n	t	2	cc	billentelek	billentelek	elek	9	-1.978742375018633	lek	billentlek	billentlek	1	-2.932984884457958	9	2.1972245773362196	TRUE	Prs.1Sg›2 (mondalak)	1749	test	billentlek
dülöng	dülöng	[/V][Prs.NDef.3Pl]	-0.627633515011334	202	ng	n	g	2	cc	dülöngenek	dülöngenek	enek	9	-1.978742375018633	nek	dülöngnek	dülöngnek	6	-2.1548336340743144	1.5	0.4054651081081644	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	dülöngnek
elégít	elégít	[/V][Prs.1Sg›2]	1.950148263674172	76407	t	t		3	vc	elégítelek	elégítelek	elek	9	-1.978742375018633	lek	elégítlek	elégítlek	2	-2.6319548887939765	4.5	1.5040773967762742	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
firkant	firkant	[/V][Prs.NDef.2Sg]	0.35816187727392773	1955	nt	n	t	2	cc	firkantas	firkantasz	as	9	-1.978742375018633	s	firkants	firkantsz	1	-2.932984884457958	9	2.1972245773362196	TRUE	Prs.NDef.2Sg (mondas)	4096	test	firkants
forr	forr	[/V][Prs.NDef.2Pl]	1.836569668505726	58824	rr	r	r	1	cc	forrotok	forrotok	otok	1	-2.932984884457958	tok	forrtok	forrtok	9	-1.978742375018633	0.1111111111111111	-2.1972245773362196	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	forrtok
hódít	hódít	[/V][Prs.NDef.2Pl]	2.041001468710661	94186	t	t		2	vc	hódítotok	hódítotok	otok	9	-1.978742375018633	tok	hódíttok	hódíttok	2	-2.6319548887939765	4.5	1.5040773967762742	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
koṉít	konyít	[/V][Prs.NDef.2Pl]	0.7244534382450046	4544	t	t		2	vc	koṉítotok	konyítotok	otok	9	-1.978742375018633	tok	koṉíttok	konyíttok	1	-2.932984884457958	9	2.1972245773362196	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
leng	leng	[/V][Prs.1Sg›2]	1.7526762559372897	48491	ng	n	g	1	cc	lengelek	lengelek	elek	9	-1.978742375018633	lek	lenglek	lenglek	2	-2.6319548887939765	4.5	1.5040773967762742	TRUE	Prs.1Sg›2 (mondalak)	1749	test	lenglek
rikolt	rikolt	[/V][Prs.NDef.2Sg]	0.39864483317197447	2146	lt	l	t	2	cc	rikoltas	rikoltasz	as	3	-2.455863629738295	s	rikolts	rikoltsz	9	-1.978742375018633	0.3333333333333333	-1.0986122886681098	TRUE	Prs.NDef.2Sg (mondas)	4096	test	rikolts
