lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset
hőzöng	hőzöng	[/V][Prs.NDef.2Pl]	0.5271609330337924	2885	ng	n	g	2	hőzöngötök	hőzöngötök	ötök	1	-2.932984884457958	tök	hőzöngtök	hőzöngtök	30	-1.4558636297382954	0.03333333333333333	-3.4011973816621555	TRUE	2Pl (rajongotok)	268
kukkant	kukkant	[/V][Prs.NDef.2Sg]	0.995564582543706	8483	nt	n	t	2	kukkantas	kukkantasz	as	30	-1.4558636297382954	s	kukkants	kukkantsz	1	-2.932984884457958	30	3.4011973816621555	TRUE	2Sg (rajongasz)	438
šejt	sejt	[/V][Prs.1Sg›2]	2.9107709750098145	697840	jt	j	t	1	šejtelek	sejtelek	elek	30	-1.4558636297382954	lek	šejtlek	sejtlek	3	-2.455863629738295	10	2.302585092994046	TRUE	1Sg›2 (rajongalak)	228
ságuld	száguld	[/V][Prs.NDef.2Pl]	1.6960677532704322	42565	ld	l	d	2	ságuldotok	száguldotok	otok	30	-1.4558636297382954	tok	ságuldtok	száguldtok	2	-2.6319548887939765	15	2.70805020110221	TRUE	2Pl (rajongotok)	268
šuhint	suhint	[/V][Prs.NDef.2Sg]	0.7173226386739786	4470	nt	n	t	2	šuhintas	suhintasz	as	29	-1.4705868865590015	s	šuhints	suhintsz	1	-2.932984884457958	29	3.367295829986474	TRUE	2Sg (rajongasz)	438
hajt	hajt	[/V][Prs.1Sg›2]	2.919594521957997	712163	jt	j	t	1	hajtalak	hajtalak	alak	28	-1.4858268531157386	lak	hajtlak	hajtlak	3	-2.455863629738295	9.333333333333334	2.2335922215070942	TRUE	1Sg›2 (rajongalak)	228
kólint	kólint	[/V][Prs.NDef.3Pl]	0.27866951609522456	1628	nt	n	t	2	kólintanak	kólintanak	anak	27	-1.5016211202989704	nak	kólintnak	kólintnak	2	-2.6319548887939765	13.5	2.6026896854443837	TRUE	3Pl (rajonganak)	440
forrong	forrong	[/V][Prs.NDef.2Sg]	0.7458975302127779	4774	ng	n	g	2	forrongas	forrongasz	as	1	-2.932984884457958	s	forrongs	forrongsz	25	-1.5350448757859203	0.04	-3.2188758248682006	TRUE	2Sg (rajongasz)	438
rejt	rejt	[/V][Prs.NDef.2Pl]	2.5010631926907587	271674	jt	j	t	1	rejtetek	rejtetek	etek	25	-1.5350448757859203	tek	rejttek	rejttek	5	-2.234014880121939	5	1.6094379124341003	TRUE	2Pl (rajongotok)	268
dönt	dönt	[/V][Prs.1Sg›2]	3.394476429170933	2125501	nt	n	t	1	döntelek	döntelek	elek	24	-1.552773642746352	lek	döntlek	döntlek	7	-2.087886844443701	3.4285714285714284	1.2321436812926323	TRUE	1Sg›2 (rajongalak)	228
vált	vált	[/V][Prs.1Sg›2]	3.138701646345799	1179469	lt	l	t	1	váltalak	váltalak	alak	24	-1.552773642746352	lak	váltlak	váltlak	7	-2.087886844443701	3.4285714285714284	1.2321436812926323	TRUE	1Sg›2 (rajongalak)	228
hint	hint	[/V][Prs.NDef.2Pl]	1.5869611793795713	33109	nt	n	t	1	hintetek	hintetek	etek	23	-1.571257048440365	tek	hinttek	hinttek	2	-2.6319548887939765	11.5	2.4423470353692043	TRUE	2Pl (rajongotok)	268
kárörvend	kárörvend	[/V][Prs.NDef.2Pl]	0.26622159470369994	1582	nd	n	d	3	kárörvendetek	kárörvendetek	etek	1	-2.932984884457958	tek	kárörvendtek	kárörvendtek	23	-1.571257048440365	0.043478260869565216	-3.1354942159291497	TRUE	2Pl (rajongotok)	268
borong	borong	[/V][Prs.NDef.2Sg]	0.4584795273811454	2463	ng	n	g	2	borongas	borongasz	as	7	-2.087886844443701	s	borongs	borongsz	22	-1.5905622036357516	0.3181818181818182	-1.1451323043030026	TRUE	2Sg (rajongasz)	438
hullong	hullong	[/V][Prs.NDef.3Pl]	-0.6385186582963649	197	ng	n	g	2	hullonganak	hullonganak	anak	20	-1.6319548887939763	nak	hullongnak	hullongnak	2	-2.6319548887939765	10	2.302585092994046	TRUE	3Pl (rajonganak)	440
lázong	lázong	[/V][Prs.NDef.2Sg]	0.478803120085911	2581	ng	n	g	2	lázongas	lázongasz	as	4	-2.3309248931299953	s	lázongs	lázongsz	20	-1.6319548887939763	0.2	-1.6094379124341003	TRUE	2Sg (rajongasz)	438
tévest	téveszt	[/V][Prs.1Sg›2]	1.7844276275827178	52169	st	s	t	2	tévestelek	tévesztelek	elek	20	-1.6319548887939763	lek	tévestlek	tévesztlek	4	-2.3309248931299953	5	1.6094379124341003	TRUE	1Sg›2 (rajongalak)	228
ömleng	ömleng	[/V][Prs.NDef.2Sg]	0.2612518642658714	1564	ng	n	g	2	ömlenges	ömlengesz	es	4	-2.3309248931299953	s	ömlengs	ömlengsz	20	-1.6319548887939763	0.2	-1.6094379124341003	TRUE	2Sg (rajongasz)	438
jelent	jelent	[/V][Prs.1Sg›2]	3.848512349249592	6046405	nt	n	t	2	jelentelek	jelentelek	elek	19	-1.654231283505129	lek	jelentlek	jelentlek	5	-2.234014880121939	3.8	1.33500106673234	TRUE	1Sg›2 (rajongalak)	228
dühöng	dühöng	[/V][Prs.NDef.2Pl]	1.3723234834061857	20198	ng	n	g	2	dühöngötök	dühöngötök	ötök	3	-2.455863629738295	tök	dühöngtök	dühöngtök	18	-1.6777123793546518	0.16666666666666666	-1.791759469228055	TRUE	2Pl (rajongotok)	268
gerjest	gerjeszt	[/V][Prs.1Sg›2]	1.5671280377017365	31631	st	s	t	2	gerjestelek	gerjesztelek	elek	18	-1.6777123793546518	lek	gerjestlek	gerjesztlek	1	-2.932984884457958	18	2.8903717578961645	TRUE	1Sg›2 (rajongalak)	228
vest	veszt	[/V][Prs.1Sg›2]	2.6514582920249814	384099	st	s	t	1	vestelek	vesztelek	elek	18	-1.6777123793546518	lek	vestlek	vesztlek	3	-2.455863629738295	6	1.791759469228055	TRUE	1Sg›2 (rajongalak)	228
kelt	kelt	[/V][Prs.1Sg›2]	2.7981185534768014	538398	lt	l	t	1	keltelek	keltelek	elek	17	-1.702535963079684	lek	keltlek	keltlek	1	-2.932984884457958	17	2.833213344056216	TRUE	1Sg›2 (rajongalak)	228
riast	riaszt	[/V][Prs.1Sg›2]	1.8228823519462607	56999	st	s	t	2	riastalak	riasztalak	alak	17	-1.702535963079684	lak	riastlak	riasztlak	9	-1.978742375018633	1.8888888888888888	0.6359887667199967	TRUE	1Sg›2 (rajongalak)	228
tolong	tolong	[/V][Prs.NDef.2Sg]	1.2105607427804643	13917	ng	n	g	2	tolongas	tolongasz	as	2	-2.6319548887939765	s	tolongs	tolongsz	16	-1.728864901802033	0.125	-2.0794415416798357	TRUE	2Sg (rajongasz)	438
áld	áld	[/V][Prs.NDef.2Pl]	1.9847463785340496	82743	ld	l	d	1	áldotok	áldotok	otok	16	-1.728864901802033	tok	áldtok	áldtok	2	-2.6319548887939765	8	2.0794415416798357	TRUE	2Pl (rajongotok)	268
állong	állong	[/V][Prs.NDef.3Pl]	-0.623354717032059	204	ng	n	g	2	állonganak	állonganak	anak	15	-1.756893625402277	nak	állongnak	állongnak	7	-2.087886844443701	2.142857142857143	0.7621400520468967	TRUE	3Pl (rajonganak)	440
ellentmond	ellentmond	[/V][Prs.NDef.2Pl]	1.8501894968434336	60698	nd	n	d	3	ellentmondotok	ellentmondotok	otok	2	-2.6319548887939765	tok	ellentmondtok	ellentmondtok	14	-1.7868568487797198	0.14285714285714285	-1.9459101490553135	TRUE	2Pl (rajongotok)	268
füröst	füröszt	[/V][Prs.1Sg›2]	0.5572546007883294	3092	st	s	t	2	füröstelek	fürösztelek	elek	14	-1.7868568487797198	lek	füröstlek	fürösztlek	3	-2.455863629738295	4.666666666666667	1.540445040947149	TRUE	1Sg›2 (rajongalak)	228
riast	riaszt	[/V][Prs.NDef.2Sg]	1.8228823519462607	56999	st	s	t	2	riastas	riasztasz	as	14	-1.7868568487797198	s	riasts	riasztsz	3	-2.455863629738295	4.666666666666667	1.540445040947149	TRUE	2Sg (rajongasz)	438
támast	támaszt	[/V][Prs.1Sg›2]	2.412676973025972	221647	st	s	t	2	támastalak	támasztalak	alak	13	-1.819041532151121	lak	támastlak	támasztlak	1	-2.932984884457958	13	2.5649493574615367	TRUE	1Sg›2 (rajongalak)	228
apast	apaszt	[/V][Prs.NDef.3Pl]	0.5697152908526049	3182	st	s	t	2	apastanak	apasztanak	anak	12	-1.853803638410333	nak	apastnak	apasztnak	1	-2.932984884457958	12	2.4849066497880004	TRUE	3Pl (rajonganak)	440
hint	hint	[/V][Prs.1Sg›2]	1.5869611793795713	33109	nt	n	t	1	hintelek	hintelek	elek	11	-1.8915921992997329	lek	hintlek	hintlek	1	-2.932984884457958	11	2.3978952727983707	TRUE	1Sg›2 (rajongalak)	228
sánt	szánt	[/V][Prs.1Sg›2]	2.6324130648880937	367619	nt	n	t	1	sántalak	szántalak	alak	11	-1.8915921992997329	lak	sántlak	szántlak	3	-2.455863629738295	3.6666666666666665	1.2992829841302609	TRUE	1Sg›2 (rajongalak)	228
önt	önt	[/V][Prs.1Sg›2]	2.628092636201345	363980	nt	n	t	1	öntelek	öntelek	elek	11	-1.8915921992997329	lek	öntlek	öntlek	9	-1.978742375018633	1.2222222222222223	0.20067069546215124	TRUE	1Sg›2 (rajongalak)	228
búšong	búsong	[/V][Prs.NDef.2Sg]	0.03736199177213555	934	ng	n	g	2	búšongas	búsongasz	as	2	-2.6319548887939765	s	búšongs	búsongsz	10	-1.9329848844579576	0.2	-1.6094379124341003	TRUE	2Sg (rajongasz)	438
kereng	kereng	[/V][Prs.NDef.2Sg]	0.4808176323113937	2593	ng	n	g	2	kerenges	kerengesz	es	2	-2.6319548887939765	s	kerengs	kerengsz	10	-1.9329848844579576	0.2	-1.6094379124341003	TRUE	2Sg (rajongasz)	438
kérd	kérd	[/V][Prs.NDef.2Pl]	1.9986204382455903	85429	rd	r	d	1	kérdetek	kérdetek	etek	6	-2.1548336340743144	tek	kérdtek	kérdtek	10	-1.9329848844579576	0.6	-0.5108256237659907	TRUE	2Pl (rajongotok)	268
billent	billent	[/V][Prs.1Sg›2]	1.2721111631205262	16036	nt	n	t	2	billentelek	billentelek	elek	9	-1.978742375018633	lek	billentlek	billentlek	1	-2.932984884457958	9	2.1972245773362196	TRUE	1Sg›2 (rajongalak)	228
dülöng	dülöng	[/V][Prs.NDef.3Pl]	-0.627633515011334	202	ng	n	g	2	dülöngenek	dülöngenek	enek	9	-1.978742375018633	nek	dülöngnek	dülöngnek	6	-2.1548336340743144	1.5	0.4054651081081644	TRUE	3Pl (rajonganak)	440
firkant	firkant	[/V][Prs.NDef.2Sg]	0.35816187727392773	1955	nt	n	t	2	firkantas	firkantasz	as	9	-1.978742375018633	s	firkants	firkantsz	1	-2.932984884457958	9	2.1972245773362196	TRUE	2Sg (rajongasz)	438
leng	leng	[/V][Prs.1Sg›2]	1.7526762559372897	48491	ng	n	g	1	lengelek	lengelek	elek	9	-1.978742375018633	lek	lenglek	lenglek	2	-2.6319548887939765	4.5	1.5040773967762742	TRUE	1Sg›2 (rajongalak)	228
rikolt	rikolt	[/V][Prs.NDef.2Sg]	0.39864483317197447	2146	lt	l	t	2	rikoltas	rikoltasz	as	3	-2.455863629738295	s	rikolts	rikoltsz	9	-1.978742375018633	0.3333333333333333	-1.0986122886681098	TRUE	2Sg (rajongasz)	438
ring	ring	[/V][Prs.NDef.2Pl]	1.9599496550527609	78151	ng	n	g	1	ringotok	ringotok	otok	1	-2.932984884457958	tok	ringtok	ringtok	9	-1.978742375018633	0.1111111111111111	-2.1972245773362196	TRUE	2Pl (rajongotok)	268
kong	kong	[/V][Prs.NDef.2Sg]	1.684612987091838	41457	ng	n	g	1	kongas	kongasz	as	1	-2.932984884457958	s	kongs	kongsz	8	-2.0298948974660145	0.125	-2.0794415416798357	TRUE	2Sg (rajongasz)	438
ráng	ráng	[/V][Prs.NDef.2Sg]	1.3527524056886966	19308	ng	n	g	1	rángas	rángasz	as	8	-2.0298948974660145	s	rángs	rángsz	3	-2.455863629738295	2.6666666666666665	0.9808292530117262	TRUE	2Sg (rajongasz)	438
villong	villong	[/V][Prs.NDef.3Pl]	-0.8685268952310394	116	ng	n	g	2	villonganak	villonganak	anak	8	-2.0298948974660145	nak	villongnak	villongnak	2	-2.6319548887939765	4	1.3862943611198906	TRUE	3Pl (rajonganak)	440
višong	visong	[/V][Prs.NDef.2Sg]	0.3176790350052857	1781	ng	n	g	2	višongas	visongasz	as	2	-2.6319548887939765	s	višongs	visongsz	8	-2.0298948974660145	0.25	-1.3862943611198906	TRUE	2Sg (rajongasz)	438
kárörvend	kárörvend	[/V][Prs.NDef.2Sg]	0.26622159470369994	1582	nd	n	d	3	kárörvendes	kárörvendesz	es	7	-2.087886844443701	s	kárörvends	kárörvendsz	2	-2.6319548887939765	3.5	1.252762968495368	TRUE	2Sg (rajongasz)	438
šerkent	serkent	[/V][Prs.1Sg›2]	2.050384267520748	96243	nt	n	t	2	šerkentelek	serkentelek	elek	7	-2.087886844443701	lek	šerkentlek	serkentlek	6	-2.1548336340743144	1.1666666666666667	0.15415067982725836	TRUE	1Sg›2 (rajongalak)	228
beleért	beleért	[/V][Prs.NDef.2Sg]	2.687566519794711	417399	rt	r	t	3	beleértes	beleértesz	es	6	-2.1548336340743144	s	beleérts	beleértsz	1	-2.932984884457958	6	1.791759469228055	TRUE	2Sg (rajongasz)	438
cuppant	cuppant	[/V][Prs.1Sg›2]	0.03080294288759742	920	nt	n	t	2	cuppantalak	cuppantalak	alak	2	-2.6319548887939765	lak	cuppantlak	cuppantlak	6	-2.1548336340743144	0.3333333333333333	-1.0986122886681098	TRUE	1Sg›2 (rajongalak)	228
ešeng	eseng	[/V][Prs.NDef.2Sg]	0.2304746673120323	1457	ng	n	g	2	ešenges	esengesz	es	6	-2.1548336340743144	s	ešengs	esengsz	5	-2.234014880121939	1.2	0.1823215567939546	TRUE	2Sg (rajongasz)	438
ing	ing	[/V][Prs.NDef.2Sg]	2.180008663585595	129716	ng	n	g	1	ingas	ingasz	as	6	-2.1548336340743144	s	ings	ingsz	1	-2.932984884457958	6	1.791759469228055	TRUE	2Sg (rajongasz)	438
vesejt	veszejt	[/V][Prs.1Sg›2]	0.22987810886396828	1455	jt	j	t	2	vesejtelek	veszejtelek	elek	6	-2.1548336340743144	lek	vesejtlek	veszejtlek	1	-2.932984884457958	6	1.791759469228055	TRUE	1Sg›2 (rajongalak)	228
ölt	ölt	[/V][Prs.1Sg›2]	2.2726768182003068	160569	lt	l	t	1	öltelek	öltelek	elek	6	-2.1548336340743144	lek	öltlek	öltlek	1	-2.932984884457958	6	1.791759469228055	TRUE	1Sg›2 (rajongalak)	228
kiált	kiált	[/V][Prs.1Sg›2]	2.355172642073583	194159	lt	l	t	2	kiáltalak	kiáltalak	alak	5	-2.234014880121939	lak	kiáltlak	kiáltlak	4	-2.3309248931299953	1.25	0.22314355131420976	TRUE	1Sg›2 (rajongalak)	228
tekint	tekint	[/V][Prs.NDef.2Pl]	3.253129436802632	1535021	nt	n	t	2	tekintetek	tekintetek	etek	5	-2.234014880121939	tek	tekinttek	tekinttek	3	-2.455863629738295	1.6666666666666667	0.5108256237659907	TRUE	2Pl (rajongotok)	268
žong	zsong	[/V][Prs.NDef.2Sg]	0.9725411639770906	8045	ng	n	g	1	žongas	zsongasz	as	3	-2.455863629738295	s	žongs	zsongsz	5	-2.234014880121939	0.6	-0.5108256237659907	TRUE	2Sg (rajongasz)	438
čavarint	csavarint	[/V][Prs.NDef.2Sg]	-0.01970098269753937	819	nt	n	t	3	čavarintas	csavarintasz	as	4	-2.3309248931299953	s	čavarints	csavarintsz	1	-2.932984884457958	4	1.3862943611198906	TRUE	2Sg (rajongasz)	438
megrettent	megrettent	[/V][Prs.NDef.2Pl]	0.09599282075082018	1069	nt	n	t	3	megrettentetek	megrettentetek	etek	4	-2.3309248931299953	tek	megrettenttek	megrettenttek	3	-2.455863629738295	1.3333333333333333	0.28768207245178085	TRUE	2Pl (rajongotok)	268
ront	ront	[/V][Prs.1Sg›2]	2.498256616638663	269924	nt	n	t	1	rontalak	rontalak	alak	3	-2.455863629738295	lak	rontlak	rontlak	4	-2.3309248931299953	0.75	-0.2876820724517809	TRUE	1Sg›2 (rajongalak)	228
dong	dong	[/V][Prs.NDef.2Sg]	0.9073721747453984	6924	ng	n	g	1	dongas	dongasz	as	1	-2.932984884457958	s	dongs	dongsz	3	-2.455863629738295	0.3333333333333333	-1.0986122886681098	TRUE	2Sg (rajongasz)	438
fold	fold	[/V][Prs.1Sg›2]	1.3591603833561636	19595	ld	l	d	1	foldalak	foldalak	alak	3	-2.455863629738295	lak	foldlak	foldlak	1	-2.932984884457958	3	1.0986122886681098	TRUE	1Sg›2 (rajongalak)	228
küzd	küzd	[/V][Prs.1Sg›2]	2.8842471998392543	656496	zd	z	d	1	küzdelek	küzdelek	elek	3	-2.455863629738295	lek	küzdlek	küzdlek	1	-2.932984884457958	3	1.0986122886681098	TRUE	1Sg›2 (rajongalak)	228
megdöbbent	megdöbbent	[/V][Prs.1Sg›2]	1.3803971731201916	20577	nt	n	t	3	megdöbbentelek	megdöbbentelek	elek	3	-2.455863629738295	lek	megdöbbentlek	megdöbbentlek	1	-2.932984884457958	3	1.0986122886681098	TRUE	1Sg›2 (rajongalak)	228
reng	reng	[/V][Prs.NDef.2Sg]	1.2320515955366076	14623	ng	n	g	1	renges	rengesz	es	3	-2.455863629738295	s	rengs	rengsz	3	-2.455863629738295	1	0	TRUE	2Sg (rajongasz)	438
salajt	szalajt	[/V][Prs.NDef.2Sg]	0.31938263000194106	1788	jt	j	t	2	salajtas	szalajtasz	as	3	-2.455863629738295	s	salajts	szalajtsz	2	-2.6319548887939765	1.5	0.4054651081081644	TRUE	2Sg (rajongasz)	438
tapint	tapint	[/V][Prs.1Sg›2]	1.2683849248851644	15899	nt	n	t	2	tapintalak	tapintalak	alak	3	-2.455863629738295	lak	tapintlak	tapintlak	2	-2.6319548887939765	1.5	0.4054651081081644	TRUE	1Sg›2 (rajongalak)	228
teng	teng	[/V][Prs.NDef.2Sg]	1.0082283031273636	8734	ng	n	g	1	tenges	tengesz	es	3	-2.455863629738295	s	tengs	tengsz	3	-2.455863629738295	1	0	TRUE	2Sg (rajongasz)	438
kering	kering	[/V][Prs.1Sg›2]	1.9960046439135095	84916	ng	n	g	2	keringelek	keringelek	elek	1	-2.932984884457958	lek	keringlek	keringlek	2	-2.6319548887939765	0.5	-0.6931471805599453	TRUE	1Sg›2 (rajongalak)	228
kong	kong	[/V][Prs.NDef.2Pl]	1.684612987091838	41457	ng	n	g	1	kongotok	kongotok	otok	2	-2.6319548887939765	tok	kongtok	kongtok	1	-2.932984884457958	2	0.6931471805599453	TRUE	2Pl (rajongotok)	268
meghökkent	meghökkent	[/V][Prs.NDef.2Sg]	0.7318450566851327	4622	nt	n	t	3	meghökkentes	meghökkentesz	es	2	-2.6319548887939765	s	meghökkents	meghökkentsz	2	-2.6319548887939765	1	0	TRUE	2Sg (rajongasz)	438
rettent	rettent	[/V][Prs.1Sg›2]	0.951243885174646	7660	nt	n	t	2	rettentelek	rettentelek	elek	2	-2.6319548887939765	lek	rettentlek	rettentlek	2	-2.6319548887939765	1	0	TRUE	1Sg›2 (rajongalak)	228
šetteng	setteng	[/V][Prs.NDef.3Pl]	-0.9645019359040228	93	ng	n	g	2	šettengenek	settengenek	enek	2	-2.6319548887939765	nek	šettengnek	settengnek	2	-2.6319548887939765	1	0	TRUE	3Pl (rajonganak)	440
šóhajt	sóhajt	[/V][Prs.1Sg›2]	1.812815728087108	55693	jt	j	t	2	šóhajtalak	sóhajtalak	alak	1	-2.932984884457958	lak	šóhajtlak	sóhajtlak	2	-2.6319548887939765	0.5	-0.6931471805599453	TRUE	1Sg›2 (rajongalak)	228
fejt	fejt	[/V][Prs.1Sg›2]	2.4782289537346416	257759	jt	j	t	1	fejtelek	fejtelek	elek	1	-2.932984884457958	lek	fejtlek	fejtlek	1	-2.932984884457958	1	0	TRUE	1Sg›2 (rajongalak)	228
függest	függeszt	[/V][Prs.1Sg›2]	1.769359473897811	50390	st	s	t	2	függestelek	függesztelek	elek	1	-2.932984884457958	lek	függestlek	függesztlek	1	-2.932984884457958	1	0	TRUE	1Sg›2 (rajongalak)	228
marast	maraszt	[/V][Prs.1Sg›2]	0.00951922171012292	876	st	s	t	2	marastalak	marasztalak	alak	1	-2.932984884457958	lak	marastlak	marasztlak	1	-2.932984884457958	1	0	TRUE	1Sg›2 (rajongalak)	228
pang	pang	[/V][Prs.NDef.2Sg]	0.8573002795752839	6170	ng	n	g	1	pangas	pangasz	as	1	-2.932984884457958	s	pangs	pangsz	1	-2.932984884457958	1	0	TRUE	2Sg (rajongasz)	438
pillant	pillant	[/V][Prs.1Sg›2]	2.0275762625908595	91319	nt	n	t	2	pillantalak	pillantalak	alak	1	-2.932984884457958	lak	pillantlak	pillantlak	1	-2.932984884457958	1	0	TRUE	1Sg›2 (rajongalak)	228
rajong	rajong	[/V][Prs.1Sg›2]	2.0252970219361894	90841	ng	n	g	2	rajongalak	rajongalak	alak	1	-2.932984884457958	lak	rajonglak	rajonglak	1	-2.932984884457958	1	0	TRUE	1Sg›2 (rajongalak)	228
rikkant	rikkant	[/V][Prs.NDef.2Sg]	0.4522637979452621	2428	nt	n	t	2	rikkantas	rikkantasz	as	1	-2.932984884457958	s	rikkants	rikkantsz	1	-2.932984884457958	1	0	TRUE	2Sg (rajongasz)	438
